Zom 100: Zombie ni Naru made ni Shitai 100 no Koto (2023),"Action, Comedy, Fantasy","Bullied by his boss, worked around the clock, he's nothing more than a corporate drone. All it takes is a zombie outbreak for him to finally feel alive."
Kaguya-hime no monogatari (2013),"Animation, Drama, Family","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime."
Project K (2024),"Action, Drama, Fantasy","A modern-day avatar of Vishnu, a Hindu god, who is believed to have descended to earth to protect the world from evil forces."
Return of the Dark (2023),"Action, Adventure, Drama",The wizards try to defeat enemies from another world.
Teen Titans Go! To the Movies (2018),"Animation, Action, Adventure",A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.
*batteries not included (1987),"Comedy, Family, Fantasy",Aliens help a feisty old New York couple in their battle against the ruthless land developer who's out to evict them.
The Swan Princess (1994),"Animation, Adventure, Comedy",A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.
Wes Craven's New Nightmare (1994),"Fantasy, Horror, Mystery",A demonic force has chosen Freddy Krueger as its portal to the real world. CanHeather Langenkampplay the part of Nancy one last time and trap the evil trying to enter our world?
Trolljegeren (2010),"Drama, Fantasy, Horror","A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter."
W lesie dzis nie zasnie nikt (2020),"Fantasy, Horror, Mystery",A group of technology-dependent teenagers goes to offline camp and faces a deadly danger lurking in the woods.
Om Shanti Om (2007),"Action, Comedy, Drama","In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life."
North (1994),"Adventure, Comedy, Drama","Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents."
Getting Lucky (1990),"Comedy, Fantasy",School nerd Bill just wants to save the world and to score a date with cheerleader babe Chrissie Schackler. Both become real possibilities when he finds an alcoholic Leprechaun in a beer ...See full summary»
Ragewar (1984),"Fantasy, Horror, Sci-Fi","A demonic wizard challenges a modern-day computer programmer to a battle of technology vs. sorcery, with the programmer's girlfriend as the prize."
Alice in Wonderland (1915),"Adventure, Family, Fantasy",Alice goes with her sister to a picnic and then she falls asleep and starts dreaming about a wonderland full of talking animals and walking playing cards.
Ramona and Beezus (2010),"Comedy, Drama, Family","An adventurous young girl uses her imagination to escape her reality, that is quickly spinning out of reach."
Fatman (2020),"Action, Adventure, Comedy","A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking."
Enys Men (2022),"Fantasy, Horror, Mystery","Set in 1973 on an uninhabited island off the Cornish coast, a wildlife volunteer's daily observations of a rare flower turn into a metaphysical journey that forces her as well as the viewer to question what is real and what is nightmare."
Tales of Halloween (2015),"Adventure, Comedy, Fantasy","Ten stories are woven together by their shared theme of Halloween night in an American suburb, where ghouls, imps, aliens and axe murderers appear for one night only to terrorize unsuspecting residents."
Every Day (2018),"Drama, Fantasy, Romance",A shy teenager falls for a spirit who wakes up in the body of a different person every morning.
Vampire Hunter D: Bloodlust (2000),"Animation, Action, Drama","A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family."
G-Force (2009),"Animation, Action, Adventure",A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.
Paddington in Peru (),"Animation, Adventure, Comedy","Follows Paddington and the Brown family as they visit Aunt Lucy in Peru, but a mystery sends them to the Amazon rainforest and up Peruvian mountains."
Astro Boy (2009),"Animation, Action, Adventure","When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time."
Candy (1968),"Adventure, Comedy, Fantasy","Candy Christian, an innocent high-schooler, encounters numerous colorful characters and humorous sexual situations while attempting to find meaning in life."
Big Gold Brick (2022),"Comedy, Fantasy","Fledgling writer Samuel Liston and his experiences with Floyd Deveraux, the enigmatic middle-aged father of two who enlists Samuel to write his biography."
Pieles (2017),"Comedy, Drama, Fantasy","In a strange world where people share numerous deformities, the same problem we all face challenges each of them: to find someone who accepts you as you are. Sometimes, that means finding yourself first."
Darkness Falls (2003),"Fantasy, Horror, Mystery","A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before."
The Master of Disguise (2002),"Adventure, Comedy, Family",An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.
Die unendliche Geschichte III: Rettung aus Phantasien (1994),"Adventure, Comedy, Family",A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.
Dagon (2001),"Fantasy, Horror, Mystery",A boating accident runs a young man and woman ashore in a decrepit Spanish fishing town which they discover is in the grips of an ancient sea god and its monstrous half human offspring.
Thumbelina (1994),"Animation, Adventure, Family","This retelling of theHans Christian Andersenclassic fairy tale has the digit-sized heroine evading the clutches of various toads, moles, and beetles before she can proceed with her courtship with her dream lover, Prince Cornelius."
Mighty Joe Young (1998),"Action, Adventure, Family","A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe."
Over the Moon (2020),"Animation, Adventure, Comedy","In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess."
Coyote v. Acme (2023),"Animation, Adventure, Comedy","A story set in the ACME warehouse, the manufacturer of anything and everything used by the Looney Tunes characters."
Stuart Little 2 (2002),"Animation, Adventure, Comedy",Stuart and Snowbell set out across town to rescue a friend.
Superman: Solar (2023),Fantasy,"During his second year as Superman, he goes on an emotional journey where he faces his greatest challenge yet and overcoming it will take more than any Kryptonian power he possesses."
Thomas and the Magic Railroad (2000),"Adventure, Comedy, Drama","Thomas the Tank Engine's feature film debut follows Thomas and Mr. Conductor (Alec Baldwin) as they cross between the real world and the fictional Island of Sodor, in an attempt to recover lost gold dust."
Córki dancingu (2015),"Drama, Fantasy, Horror","In Warsaw, a pair of mermaid sisters are adopted into a cabaret. While one seeks love with humans the other hungers to dine on the human population of the city."
Shin Kamen Rider (2023),"Action, Adventure, Drama","Hongo Takeshi awakens to discover he has been transformed into a grasshopper-hybrid cyborg. Becoming the Masked Rider, he must fight the mysterious evil organization SHOCKER to protect all of mankind."
Le Petit Prince (2015),"Animation, Adventure, Drama","A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince."
La double vie de Véronique (1991),"Drama, Fantasy, Music","Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected."
Vampire's Kiss (1988),"Comedy, Crime, Fantasy","After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire."
